year,mode,manufacturer,vin,miles,reported_events
2024,safety-driver,Cruise,5G21A6P09P4100057,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100060,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100074,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100088,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100107,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100110,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100124,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4100589,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4102133,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4103508,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4104674,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4105355,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4106893,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4108448,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4108451,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4109678,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4109681,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4110698,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4110703,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4110944,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4112807,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4112810,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4115688,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4116288,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4117411,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4119580,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4122589,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4122592,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4122866,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4123189,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4123192,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4125458,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4125461,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4127176,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4129994,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4130000,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4130238,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4133303,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4134273,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4137576,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4138095,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4138100,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4145404,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4145726,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4147105,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4147394,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4148867,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4148870,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4150523,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4150778,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4150781,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4151042,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4152353,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4154166,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4154376,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4154586,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4156175,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4157598,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4157844,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4159156,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4159397,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4159674,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4160873,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4161084,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4161361,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4165507,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4165510,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4166026,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4167564,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4167757,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4169055,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4169296,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4171498,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4171503,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4175311,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4175566,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4176975,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4177219,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4180217,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4180413,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4181562,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4181903,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4183151,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4186986,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4187717,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4187880,0.0,0
2024,safety-driver,Cruise,5G21A6P09P4188043,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100045,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100062,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100076,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100160,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100188,0.0,0
2024,safety-driver,Cruise,5G21A6P0XL4100191,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121609,478.55,0
2024,safety-driver,Cruise,5G21A6P0XN4121612,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121626,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121643,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121657,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121660,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121674,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121688,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4121691,0.0,0
2024,safety-driver,Cruise,5G21A6P0XN4122100,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100049,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100052,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100066,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100083,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100097,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100102,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100116,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4100133,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4102125,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4103503,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4105364,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4106109,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4106112,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4107938,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4107941,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4112198,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4112489,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4112492,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4114243,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4114534,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4115974,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4117045,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4117868,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4119913,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4120348,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4120351,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4121600,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4122861,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4124299,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4124304,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4125159,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4125162,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4125713,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4126926,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4127400,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4128613,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4128918,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4128921,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4130233,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4133021,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4134525,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4136324,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4137571,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4137845,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4139286,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4139613,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4139904,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4140938,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4140941,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4141166,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4143578,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4143581,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4144245,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4145119,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4145122,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4147100,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4148604,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4154581,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4155908,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4155911,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4157366,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4157593,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4162857,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4163927,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4163930,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4167346,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4169176,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4173597,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4175107,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4175317,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4176743,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4178573,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4181716,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4183157,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4183367,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4183370,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4183577,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4183580,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4184986,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4185376,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4186219,0.0,0
2024,safety-driver,Cruise,5G21A6P0XP4186222,0.0,0
2024,safety-driver,Gatik,52CG2DGA7J0017503,0.0,0
2024,safety-driver,Gatik,NM0GS9F26K1412410,0.0,0
2024,safety-driver,Gatik,NM0LS7F25K1413020,726.0,1
2024,safety-driver,Ghost Autonomy,3C6MRVJG8NE116889,0.0,0
2024,safety-driver,Ghost Autonomy,4T1BF1FK0HU317251,3010.12,53
2024,safety-driver,Ghost Autonomy,4T1BF1FK3HU411088,3808.88,97
2024,safety-driver,Ghost Autonomy,4T1BF1FK3HU693877,680.73,21
2024,safety-driver,Ghost Autonomy,4T1BF1FK4HU271830,0.0,0
2024,safety-driver,Ghost Autonomy,4T1BF1FK6HU377311,0.0,0
2024,safety-driver,Ghost Autonomy,4T1BF1FK6HU452251,1300.71,21
2024,safety-driver,Ghost Autonomy,4T1BF1FK6HU734745,0.0,0
2024,safety-driver,Ghost Autonomy,4T1BF1FK7HU356953,0.0,0
2024,safety-driver,Ghost Autonomy,4T1BF1FK7HU433000,3782.46,118
2024,safety-driver,Ghost Autonomy,SALWS2RU6MA760657,537.83,41
2024,safety-driver,Ghost Autonomy,SALWS2RU9MA749619,17.5,0
2024,safety-driver,Imagry,KNDCB3LC8J5206489,371.1,83
2024,safety-driver,Imagry,KNDCB3LCOJ5177246,485.1,53
2024,safety-driver,Mercedes-Benz,W1K2230761A175959,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231301A013981,2973.87,0
2024,safety-driver,Mercedes-Benz,W1K2231601A026674,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231631A082628,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A013986,2311.51,0
2024,safety-driver,Mercedes-Benz,W1K2231761A013993,2777.78,0
2024,safety-driver,Mercedes-Benz,W1K2231761A026613,35.79,0
2024,safety-driver,Mercedes-Benz,W1K2231761A039946,2861.11,0
2024,safety-driver,Mercedes-Benz,W1K2231761A039967,2793.91,0
2024,safety-driver,Mercedes-Benz,W1K2231761A039969,780.68,0
2024,safety-driver,Mercedes-Benz,W1K2231761A140054,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175964,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175966,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175968,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175969,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175970,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175971,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175979,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175981,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175983,0.0,0
2024,safety-driver,Mercedes-Benz,W1K2231761A175986,0.0,0
2024,safety-driver,Mercedes-Benz,W1K6G6KB9SA268037,199.16,0
2024,safety-driver,Mercedes-Benz,W1K6G7B4PA103776,518.2,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB1PA175941,0.0,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB2PA139983,155.29,4
2024,safety-driver,Mercedes-Benz,W1K6G7GB3NA054986,0.0,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB3PA139961,1815.79,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB3RA239903,0.0,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB4PA139967,3283.3,0
2024,safety-driver,Mercedes-Benz,W1K6G7GB6PA139971,2892.06,0
2024,safety-driver,Mercedes-Benz,W1K6G7GBXPA139973,3007.61,0
2024,safety-driver,Mercedes-Benz,W1K6G8CB0PA157118,2493.03,0
2024,safety-driver,Mercedes-Benz,W1K6G8CB9RA200096,57.68,0
2024,safety-driver,Mercedes-Benz,W1K6X7GB9RA203259,0.0,0
2024,safety-driver,Mercedes-Benz,W1K6X7KBXPA139964,922.26,0
2024,safety-driver,Mercedes-Benz,W1KCG2DB7NA001606,2062.2,0
2024,safety-driver,Mercedes-Benz,W1KCG2EB7RA035839,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG2EB8NA003265,0.17,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB0NA001618,2232.28,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB0PA037277,36.06,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB1PA025039,1709.76,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB1PA037790,45.45,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB2NA000891,413.36,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB4PA019834,46.76,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB5PA037131,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB5PA037534,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB6PA037252,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB6RA042602,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB9PA037200,64.16,0
2024,safety-driver,Mercedes-Benz,W1KCG4EB9PA037486,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG4EBXPA025072,3227.22,0
2024,safety-driver,Mercedes-Benz,W1KCG4EBXPA037299,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG5FB1PA011680,2979.18,0
2024,safety-driver,Mercedes-Benz,W1KCG5FB3RA042612,0.0,0
2024,safety-driver,Mercedes-Benz,W1KCG5FB4RA035846,0.0,0
2024,safety-driver,Mercedes-Benz,WDD2221591A524707,0.0,0
2024,safety-driver,Mercedes-Benz,WJK6G7GBIMA002478,2385.58,0
2024,safety-driver,Motional,KMHCBACB5H1000118,81.9,6
2024,safety-driver,Motional,KMHKC81EFR1000001,10.8,0
2024,safety-driver,Motional,KMHKM4AE0M1P98039,2165.8,56
2024,safety-driver,Motional,KMHKM4AE2M1P98012,2894.1,84
2024,safety-driver,Motional,KMHKM4AE3M1P98035,2014.6,31
2024,safety-driver,Motional,KMHKM4AE8M1P98001,2737.0,60
2024,safety-driver,Motional,KMHKM4AE8M1P98029,4036.9,81
2024,safety-driver,Motional,KMHKM4AEXM1P98002,142.4,2
2024,safety-driver,Nissan,1N4AZ1CP7KC308251,527.0,1
2024,safety-driver,Nissan,1N4AZ1CP9KC308252,1459.0,10
2024,safety-driver,Nissan,1N4BZ0CP6GC302978,0.0,0
2024,safety-driver,Nissan,1N4BZ0CP6GC311826,167.0,0
2024,safety-driver,Nullmax,3LN6L5LU2HR636388,513.0,0
2024,safety-driver,Nuro,JTDKAMFU0N3164734,1650.675067,3
2024,safety-driver,Nuro,JTDKAMFU0N3181520,10256.16875,0
2024,safety-driver,Nuro,JTDKAMFU1N3171854,14461.34889,9
2024,safety-driver,Nuro,JTDKAMFU1N3181977,10373.90817,5
2024,safety-driver,Nuro,JTDKAMFU2N3162094,0.0,0
2024,safety-driver,Nuro,JTDKAMFU2N3171877,10968.18668,4
2024,safety-driver,Nuro,JTDKAMFU2N3182359,9792.429742,5
2024,safety-driver,Nuro,JTDKAMFU2N3182393,6978.643051,2
2024,safety-driver,Nuro,JTDKAMFU2N3182670,7370.738254,3
2024,safety-driver,Nuro,JTDKAMFU2N3182684,6617.208334,1
2024,safety-driver,Nuro,JTDKAMFU3N3171676,2032.224193,0
2024,safety-driver,Nuro,JTDKAMFU3N3171757,6128.869511,4
2024,safety-driver,Nuro,JTDKAMFU4N3171749,3971.440697,7
2024,safety-driver,Nuro,JTDKAMFU4N3171864,13553.23582,4
2024,safety-driver,Nuro,JTDKAMFU4N3182136,9652.284393,3
2024,safety-driver,Nuro,JTDKAMFU4N3182332,9537.71187,3
2024,safety-driver,Nuro,JTDKAMFU5N3171713,2169.589488,1
2024,safety-driver,Nuro,JTDKAMFU5N3182159,9466.23222,6
2024,safety-driver,Nuro,JTDKAMFU6N3182106,5788.184759,1
2024,safety-driver,Nuro,JTDKAMFU7N3164231,693.8055373,0
2024,safety-driver,Nuro,JTDKAMFU7N3171843,8652.428519,3
2024,safety-driver,Nuro,JTDKAMFU8N3181510,7239.621698,4
2024,safety-driver,Nuro,JTDKAMFU8N3181524,6785.02217,4
2024,safety-driver,Nuro,JTDKAMFU8N3182186,7670.71352,3
2024,safety-driver,Nuro,JTDKAMFU8N3182236,8984.027008,4
2024,safety-driver,Nuro,JTDKAMFU9N3155515,0.0,0
2024,safety-driver,Nuro,JTDKAMFU9N3161475,0.0,0
2024,safety-driver,Nuro,JTDKAMFU9N3163727,0.0,0
2024,safety-driver,Nuro,JTDKAMFU9N3171729,4845.716557,4
2024,safety-driver,Nuro,JTDKAMFUXN3164594,593.8192249,1
2024,safety-driver,Nuro,JTDKAMFUXN3170606,6034.709949,5
2024,safety-driver,Nuro,JTDKAMFUXN3171772,7343.074237,2
2024,safety-driver,Nuro,JTDKAMFUXN3182366,10199.64878,12
2024,safety-driver,Nuro,JTDKN3DP0C3001431,539.915502,0
2024,safety-driver,Nuro,JTDKN3DP4F3074838,14.75374632,0
2024,safety-driver,Nuro,JTDKN3DP8C3004514,110.4060578,0
2024,safety-driver,Nuro,JTDKN3DP8D3041242,67.63100554,0
2024,safety-driver,Pony.ai,3LN6L5LU5JR601477,11.84,0
2024,safety-driver,Pony.ai,3LN6L5LU5JR626122,1090.62,0
2024,safety-driver,Pony.ai,3LN6L5MU3KR620979,11990.67,0
2024,safety-driver,Pony.ai,3LN6L5MU9KR623692,13607.26,2
2024,safety-driver,Pony.ai,KM8K23AG0MU100285,47.81,0
2024,safety-driver,Pony.ai,KM8K23AG2MU127147,4402.0,0
2024,safety-driver,Pony.ai,KM8K23AG2MU127178,1885.33,0
2024,safety-driver,Pony.ai,KM8K23AG2MU127388,0.0,0
2024,safety-driver,Pony.ai,KM8K23AG3LU072335,410.62,0
2024,safety-driver,Pony.ai,KM8K23AG3MU127142,1047.41,0
2024,safety-driver,Pony.ai,KM8K23AG4LU072537,0.0,0
2024,safety-driver,Pony.ai,KM8K23AG5LU072529,0.0,0
2024,safety-driver,Pony.ai,KM8K23AG6KU030241,1396.71,0
2024,safety-driver,Pony.ai,KM8K23AG6MU127152,4634.58,1
2024,safety-driver,Pony.ai,KM8K23AG8MU127363,4714.38,0
2024,safety-driver,Pony.ai,KM8K23AG9KU030248,0.0,0
2024,safety-driver,Pony.ai,KM8K23AG9MU127338,462.44,0
2024,safety-driver,Pony.ai,KM8K23AG9MU127369,37.46,0
2024,safety-driver,Pony.ai,KM8K23AGXMU127137,4896.44,0
2024,safety-driver,Pony.ai,KM8K23AGXMU127168,920.01,0
2024,safety-driver,Valeo,1V2NR2CA2JC509341,36.0,12
2024,safety-driver,Valeo,3FMTK4SX1NMA24185,0.0,0
2024,safety-driver,Vueron,KMHL34J27NA204044,40.0,0
2024,safety-driver,Waymo,SADHW2S10M1602680,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1602694,1592.6,1
2024,safety-driver,Waymo,SADHW2S10M1614232,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1614408,40430.9,9
2024,safety-driver,Waymo,SADHW2S10M1614506,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1614568,38911.9,4
2024,safety-driver,Waymo,SADHW2S10M1615199,42316.5,8
2024,safety-driver,Waymo,SADHW2S10M1615347,18073.8,3
2024,safety-driver,Waymo,SADHW2S10M1615493,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1615512,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1615560,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1615753,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1615770,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1615798,982.0,0
2024,safety-driver,Waymo,SADHW2S10M1615977,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1616448,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1616692,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1616904,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617051,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617101,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617177,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617227,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617583,15874.6,0
2024,safety-driver,Waymo,SADHW2S10M1617633,0.0,0
2024,safety-driver,Waymo,SADHW2S10M1617647,15040.4,1
2024,safety-driver,Waymo,SADHW2S10R1634133,317.2,0
2024,safety-driver,Waymo,SADHW2S10R1634472,186.2,0
2024,safety-driver,Waymo,SADHW2S10R1634665,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1634875,312.1,0
2024,safety-driver,Waymo,SADHW2S10R1634911,122.4,0
2024,safety-driver,Waymo,SADHW2S10R1634939,379.7,0
2024,safety-driver,Waymo,SADHW2S10R1634987,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635038,220.7,0
2024,safety-driver,Waymo,SADHW2S10R1635170,352.7,0
2024,safety-driver,Waymo,SADHW2S10R1635203,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635217,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635248,236.2,0
2024,safety-driver,Waymo,SADHW2S10R1635282,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635296,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635346,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635475,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635511,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635539,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635542,365.3,0
2024,safety-driver,Waymo,SADHW2S10R1635573,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635606,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635637,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635640,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635671,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635749,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635766,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635783,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635802,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1635895,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636092,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636321,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636352,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636383,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636416,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636500,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636545,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636562,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636626,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636660,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636724,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636741,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636755,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636805,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636836,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1636853,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637033,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637064,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637131,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637159,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637176,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637209,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637467,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637470,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637596,0.0,0
2024,safety-driver,Waymo,SADHW2S10R1637663,0.0,0
