year,mode,manufacturer,date,date_in_period,vin,driverless_capable,driver_present,initiated_by,location,cause_text,cause_category
2020,safety-driver,Cruise,2019-12-31T00:00:00,True,5G21A6P05L4100180,False,True,Test Driver,Street,"precautionary takeover to address controls, other road user behaving poorly",Other-Road-User
2020,safety-driver,Cruise,2020-01-03T00:00:00,True,5G21A6P06L4100074,False,True,Test Driver,Street,"precautionary takeover to address prediction, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-01-04T00:00:00,True,5G21A6P08L4100187,False,True,Test Driver,Street,"precautionary takeover to address controls, other road user behaving poorly",Other-Road-User
2020,safety-driver,Cruise,2020-01-08T00:00:00,True,5G21A6P00L4100040,False,True,Test Driver,Street,"precautionary takeover to address controls, other road user behaving poorly",Other-Road-User
2020,safety-driver,Cruise,2020-01-08T00:00:00,True,5G21A6P07L4100164,False,True,Test Driver,Street,"precautionary takeover to address planning, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-01-16T00:00:00,True,5G21A6P06L4100057,False,True,Test Driver,Street,"precautionary takeover to address planning, AV attempted unsuccesful left turn",Planning
2020,safety-driver,Cruise,2020-01-22T00:00:00,True,5G21A6P03L4100016,False,True,Test Driver,Street,"precautionary takeover to address prediction, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-02-03T00:00:00,True,5G21A6P01L4100175,False,True,Test Driver,Street,"precautionary takeover to address planning, third party lane obstruction",Planning
2020,safety-driver,Cruise,2020-02-10T00:00:00,True,5G21A6P06L4100074,False,True,Test Driver,Street,"precautionary takeover to address planning, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-02-11T00:00:00,True,5G21A6P08L4100142,False,True,Test Driver,Street,"precautionary takeover to address planning, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-02-18T00:00:00,True,5G21A6P09L4100070,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-02-19T00:00:00,True,5G21A6P01L4100175,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-02-24T00:00:00,True,5G21A6P04L4100087,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-02-24T00:00:00,True,5G21A6P04L4100171,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-03-04T00:00:00,True,5G21A6P02L4100119,False,True,Test Driver,Street,"precautionary takeover to address planning, third party lane encroachment",Planning
2020,safety-driver,Cruise,2020-03-05T00:00:00,True,5G21A6P09L4100070,False,True,Test Driver,Street,"precautionary takeover to address planning, third party lane encroachment",Planning
2020,safety-driver,Cruise,2020-03-10T00:00:00,True,5G21A6P02L4100010,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-05-14T00:00:00,True,5G21A6P06L4100057,False,True,Test Driver,Street,"precautionary takeover to address controls, AV lane encroachment",Precautionary
2020,safety-driver,Cruise,2020-05-25T00:00:00,True,5G21A6P06L4100057,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-06-14T00:00:00,True,5G21A6P01L4100046,False,True,Test Driver,Street,"precautionary takeover to address planning, other road user behaving poorly",Planning
2020,safety-driver,Cruise,2020-07-23T00:00:00,True,5G21A6P06L4100141,False,True,Test Driver,Street,"precautionary takeover to address planning, third party lane encroachment",Planning
2020,safety-driver,Cruise,2020-07-31T00:00:00,True,5G21A6P01L4100029,False,True,Test Driver,Street,"precautionary takeover to address controls, other road user behaving poorly",Other-Road-User
2020,safety-driver,Cruise,2020-08-05T00:00:00,True,5G21A6P00L4100085,False,True,Test Driver,Street,"precautionary takeover to address planning, AV attempted unsuccesful lane change",Planning
2020,safety-driver,Cruise,2020-08-13T00:00:00,True,5G21A6P08L4100187,False,True,Test Driver,Street,"precautionary takeover to address perception, other road user behaving poorly",Perception
2020,safety-driver,Cruise,2020-08-17T00:00:00,True,5G21A6P04L4100073,False,True,Test Driver,Street,"precautionary takeover to address perception, AV lane encroachment",Perception
2020,safety-driver,DiDi,2019-12-03T00:00:00,True,3LN6L5MU4JR608032,False,True,Test Driver,Street,Disengage for unwanted vehicle maneuver due to perception of a parked vehicles,Perception
2020,safety-driver,DiDi,2020-01-10T00:00:00,True,3LN6L5MU3JR619538,False,True,Test Driver,Street,Disengage for a late detection of a pedestrian riding a scooter.,Perception
2020,safety-driver,EasyMile,2020-07-13T17:04:07,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-07-13T17:08:43,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-07-16T15:40:43,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-07-23T14:46:48,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-07-23T18:10:41,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-07-23T18:24:05,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let a pedestrian clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-07-30T11:06:43,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-07-30T11:22:36,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-03T12:11:28,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-04T13:03:30,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-08-04T15:00:13,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let a cyclist clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-04T15:18:38,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-04T15:18:38,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-08-05T16:03:03,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-08-06T16:14:13,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let a pedestrian clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-07T17:06:55,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-10T12:11:03,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-10T12:22:35,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-10T12:23:40,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-10T13:22:12,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-10T13:38:05,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-08-11T13:13:24,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-11T14:25:13,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-08-11T15:47:37,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-13T12:52:31,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let a pedestrian clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-14T13:34:24,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-08-17T12:59:05,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-17T13:49:13,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-08-28T13:44:30,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-01T14:27:05,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-01T14:56:17,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-02T14:20:07,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-02T14:35:44,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-03T12:32:42,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-03T13:37:52,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-03T14:42:21,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-03T14:45:17,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-08T12:38:58,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-08T12:57:16,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected another vehicle in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-09T14:09:38,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-09T14:17:12,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-10T14:18:55,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-10T15:03:54,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-15T14:44:28,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-09-16T14:55:47,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-22T12:01:50,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,"A collision hazard in the environment ahead was detected by the software, which triggered an Estop",Perception
2020,safety-driver,EasyMile,2020-09-22T12:12:58,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected an inanimate object in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-22T12:18:09,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
2020,safety-driver,EasyMile,2020-09-22T13:44:47,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-22T14:32:04,True,VJRD1A10224000022,False,True,Av System - Emergency Stop,Street,The software detected a pedestrian in the AV's path and triggered an Estop,Perception
2020,safety-driver,EasyMile,2020-09-22T14:33:58,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver chose to stop preemtively to let another vehicle clear from the AV's path,Planning
2020,safety-driver,EasyMile,2020-09-22T15:07:44,True,VJRD1A10224000022,False,True,Test Driver - Soft Stop,Street,The Test Driver saw an inanimate obstacle ahead and preemtively triggered a soft stop,Unknown
